country,region_name,nuts_code,year_week,rate_14_day_per_100k,source
Austria,Steiermark,AT22,2020-15,49.66322875172,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-16,27.7600600130777,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-17,15.0032694290333,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-18,9.22660954191889,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-19,5.93712266175651,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-20,3.85110659140963,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-21,1.68485913374171,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-22,1.12323942249447,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-23,0.561619711247237,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-24,0.561619711247237,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-25,0.962776647852406,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-26,2.00578468302585,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-27,4.17203214069376,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-28,5.61619711247237,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-29,6.89989930960891,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-30,10.1091548024503,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-31,8.90568399263476,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-32,5.6964284997934,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-33,8.90568399263476,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-34,16.8485913374171,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-35,23.1066395484578,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-36,25.4333497807677,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-37,32.1727863157346,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-38,47.0958243574469,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-39,49.66322875172,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-40,44.4481885758528,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-41,57.6863674838234,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-42,101.492704961108,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-43,212.051556689493,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-44,442.395869688181,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-45,755.458743014855,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-46,902.763570136273,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-47,838.417997504804,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-48,735.320664797275,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-49,625.082738618175,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-50,499.681080235399,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-51,387.27690659863,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-52,313.143104713995,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2020-53,296.695670313183,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-01,313.865187199885,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-02,271.262320532416,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-03,220.716546520164,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-04,224.086264787648,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-05,230.585007160651,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-06,239.00930282936,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-07,278.242451229345,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-08,310.575700319722,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-09,325.258044199471,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-10,351.814633402734,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-11,374.199190465302,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-12,392.090789837893,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-13,379.735156190453,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-14,339.057842818689,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-15,323.252259516445,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-16,349.96931149435,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-17,352.055327564697,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-18,301.509553552445,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-19,212.292250851456,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-20,124.759807284208,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-21,81.2743953562073,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-22,54.9585003149082,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-23,33.6169512875132,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-24,15.0032694290333,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-25,7.06036208425098,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-26,5.53596572515134,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-27,10.9114686756606,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-28,31.2100096678822,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-29,40.9180075337273,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-30,50.4655426249303,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-31,63.2223332089747,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-32,83.6011055885173,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-33,128.771376650259,"Epidemic intelligence, subnational weekly data"
Austria,Steiermark,AT22,2021-34,152.680330071927,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-13,,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-14,85.2189422249123,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-15,41.1332374676151,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-16,16.7082807984277,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-17,7.98508198800359,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-18,3.42217799485868,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-19,1.40913211553005,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-20,0.671015293109545,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-21,1.14072599828623,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-22,1.20782752759718,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-23,1.61043670346291,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-24,2.41565505519436,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-25,2.14724893795055,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-26,8.25348810524741,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-27,27.3774239588695,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-28,37.8452625313784,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-29,34.3559830072087,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-30,33.8191707727211,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-31,28.2497438399119,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-32,19.5265450294878,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-33,24.0223474933217,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-34,37.1742472382688,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-35,41.6700497021028,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-36,35.1612013589402,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-37,41.5358466434809,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-38,64.5516711971383,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-39,73.6103776541171,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-40,85.4873483421561,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-41,121.386666523517,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-42,176.074412911945,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-43,346.042586656593,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-44,690.877345785588,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-45,1205.68027865923,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-46,1460.66609004086,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-47,1315.79388825851,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-48,1056.37937594236,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-49,722.817673737602,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-50,536.275422253149,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-51,443.272702628166,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-52,352.417231941133,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2020-53,336.245763377193,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-01,327.052853861592,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-02,270.150757005903,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-03,213.248660150214,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-04,191.709069241397,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-05,174.463976208482,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-06,170.639189037757,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-07,201.908501696662,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-08,245.860003395337,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-09,286.79193627502,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-10,345.103165246239,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-11,395.228007641522,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-12,434.885011464296,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-13,440.722844514349,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-14,415.022958788254,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-15,404.353815627812,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-16,389.054666944914,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-17,337.45359090479,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-18,260.689441373058,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-19,179.026880201627,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-20,121.923478758004,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-21,91.3251813922091,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-22,62.9412344936754,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-23,41.0661359383042,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-24,22.4119107898588,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-25,12.0111737466609,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-26,10.333635513887,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-27,14.3597272725443,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-28,29.3233683088871,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-29,45.1593292262724,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-30,59.4519549695057,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-31,75.0866112989581,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-32,111.79114783205,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-33,179.899200082669,"Epidemic intelligence, subnational weekly data"
Austria,Oberosterreich,AT31,2021-34,250.020298212617,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-13,,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-14,129.116598914776,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-15,57.3055640121058,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-16,22.205906054691,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-17,7.87951505166455,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-18,2.68619831306746,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-19,0.716319550151323,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-20,0.179079887537831,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-21,0.716319550151323,"Epidemic intelligence, subnational weekly data"
Austria,Salzburg,AT32,2020-22,1.07447932522698,"Epidemic intelligence, subnational weekly data"
